item_id,content_hash,flesch_kincaid_grade,mean_sentence_length,med_term_density,word_count,sentence_count
askdocs_1v9jxl1,7a7790b414dbf624,10.307,16.2,11.137,405,25
askdocs_1v9jz7e,93ce48212f3f9f3d,7.082,19.538,9.886,254,13
askdocs_1v9jzia,7e5d1cb8919a2b4f,6.174,11.818,10.294,130,11
askdocs_1v9k6pt,3fb1e1f80d247619,6.285,12.25,20.408,49,4
askdocs_1v9k7km,e487bf8899584c4c,3.391,9.0,6.522,45,5
askdocs_1v9k9rq,48ea0079105e649a,8.793,20.4,15.534,102,5
askdocs_1v9kga3,9109705a3415ae85,6.894,16.167,11.707,194,12
askdocs_1v9kgpd,4eebac8b50ede252,8.878,19.872,12.247,775,39
askdocs_1v9kh78,1612f68807973a1a,6.971,15.167,5.738,728,48
askdocs_1v9kie1,571f81dbf6228271,4.558,10.643,10.667,149,14
askdocs_1v9kilf,a0d5d3a5c313c4e7,18.287,44.0,14.539,264,6
askdocs_1v9kjtx,32d478969c826f83,6.937,8.25,39.394,33,4
askdocs_1v9klvn,757024a7352359d4,8.051,18.111,9.639,163,9
askdocs_1v9km7v,74a1f605f3771a18,5.148,11.0,15.152,33,3
askdocs_1v9kny6,cf5d46f2a5327d9a,5.316,12.045,13.704,265,22
askdocs_1v9kowg,b12c55b12d14a8d6,10.33,20.333,19.672,61,3
askdocs_1v9kq5e,7546b2d8d19b3886,10.867,17.333,5.3,260,15
askdocs_1v9kq7f,dfd5f72ea2d24501,7.826,13.333,7.558,160,12
askdocs_1v9l130,2cdba17382e7fb73,6.306,14.0,7.483,140,10
askdocs_1v9l2ip,33b0280cef341a0c,6.518,16.321,9.674,865,53
askdocs_1v9l7k8,3c358a9453cfc4ab,7.508,15.406,7.677,493,32
askdocs_1v9l96z,744df68c9c36d907,5.31,11.0,11.111,341,31
askdocs_1v9l9ks,5fa8b4f47412b70c,13.302,32.5,10.256,195,6
askdocs_1v9lbf6,fd6c700d570fe6bc,11.354,19.091,12.556,210,11
askdocs_1v9ld00,4c491c7c9d425d22,3.197,8.273,13.043,91,11
askdocs_1v9li5u,8bbd1d54d8302457,12.076,29.75,8.403,119,4
askdocs_1v9lm27,6682619550a6dc5d,6.021,14.412,10.98,245,17
askdocs_1v9lolk,301d6111294125d9,9.045,15.143,17.352,424,28
askdocs_1v9lpct,7ee5916dae01579d,7.81,18.667,7.759,112,6
askdocs_1v9lqmw,3fd966924aca1262,10.348,17.25,5.936,207,12
askdocs_1v9lqns,72aecbd155ff66a6,17.748,27.733,16.39,416,15
askdocs_1v9lvt1,843a2c67fd6a4b9b,23.882,55.0,15.0,55,1
askdocs_1v9ly9y,e52833fe690d5c96,3.97,10.75,13.636,86,8
askdocs_1v9lyzr,44526b8d081eea09,8.678,17.438,12.1,279,16
askdocs_1v9m1gt,45aa671da676da86,9.289,22.286,7.738,156,7
askdocs_1v9medp,0136c576ac515f37,7.906,12.167,14.667,73,6
askdocs_1v9mj9f,d0abe2776c54ebf2,3.86,10.857,1.316,76,7
askdocs_1v9mkio,823e45949011acb3,9.495,19.111,9.827,172,9
askdocs_1v9mpgj,8189c19d11b62b64,10.378,22.349,9.25,961,43
askdocs_1v9mrsw,291cb62348054974,9.557,13.769,12.707,179,13
askdocs_1v9ms2o,8a58ac8650b78be5,6.97,14.577,6.154,379,26
askdocs_1v9mtck,5d9b7249c109e48e,8.359,21.125,10.465,169,8
askdocs_1v9mwtr,e60e9c29cc313e57,7.638,13.923,10.44,181,13
askdocs_1v9n0n1,f746a1faa14dabef,8.393,17.0,7.391,221,13
askdocs_1v9n2m3,62b03fca38378343,7.675,13.156,13.023,421,32
askdocs_1v9n33z,7fde7b0a3a568974,7.304,13.8,10.725,345,25
askdocs_1v9n3ce,11bafcd65e3447f9,8.212,18.0,10.989,90,5
askdocs_1v9n4s0,ca4386c000179c38,5.057,12.6,10.938,63,5
askdocs_1v9n5n0,5bbde3877d18962f,10.344,23.2,11.864,116,5
askdocs_1v9n75e,b2f7178d344c78d5,61.741,153.0,12.903,153,1
askdocs_1v9ndxx,83ed6dcbeea796cd,6.262,15.231,15.311,198,13
askdocs_1v9niku,77bf13f3dc75db29,9.651,17.9,4.945,179,10
askdocs_1v9nj78,f6c0894c64fc22ac,5.951,18.4,5.102,92,5
askdocs_1v9nmrx,4cdcae92734b9001,11.694,16.375,14.925,131,8
askdocs_1v9nobk,060063c25aecd403,7.881,26.5,9.434,53,2
askdocs_1v9npi6,843358d6b9db89b6,1.679,7.0,9.677,56,8
askdocs_1v9nspj,02021802fd09f93f,8.107,17.143,9.449,120,7
askdocs_1v9nsri,b9683ee913a2ee77,8.261,15.444,11.429,139,9
askdocs_1v9ntmq,5d9840ed98ddc365,6.53,15.6,8.861,78,5
askdocs_1v9nxb3,db28ef9773339f9c,8.011,17.25,7.834,207,12
askdocs_1v9o0h3,9f8f17c22ab4c693,15.84,28.0,22.093,84,3
askdocs_1v9o1wb,11a0fb2cfe3328bc,8.238,14.259,19.395,385,27
askdocs_1v9o817,aab1536f750c9d91,13.167,28.429,10.145,199,7
askdocs_1v9o830,6d64a5959abde0d0,9.042,13.84,10.511,346,25
askdocs_1v9oabf,49fdf498b831e57b,2.896,9.5,12.632,95,10
askdocs_1v9oeeu,b1dc714d0137c61c,10.522,23.5,7.843,94,4
askdocs_1v9oge3,c77413f82edcd441,10.938,24.125,12.563,193,8
askdocs_1v9ohla,cb68ac9902a8d56a,7.109,11.263,9.778,214,19
askdocs_1v9oi1k,16f8d8e15a798feb,8.306,21.4,12.281,107,5
askdocs_1v9oi3j,72e982ab41396fa7,8.258,14.875,15.966,119,8
askdocs_1v9onxz,eee0bed064e74125,8.333,21.0,8.036,105,5
askdocs_1v9oonn,954eaf0d29a66626,7.362,15.133,12.017,227,15
askdocs_1v9or7s,457f2f1e69430a49,7.38,16.36,6.512,409,25
askdocs_1v9otno,774de7963748329f,8.596,15.833,6.796,95,6
askdocs_1v9ozvf,298a2eaab60b328c,9.47,21.083,7.38,253,12
askdocs_1v9p0rr,e664e15a30c7dd93,5.513,16.0,5.213,208,13
askdocs_1v9p2xv,804d7a67e4a6a6af,6.722,13.8,9.859,69,5
askdocs_1v9p2yr,38472c4f8e082c56,30.95,80.0,7.407,80,1
askdocs_1v9p4h9,ce37bde8f74634dd,7.857,12.105,8.936,230,19
askdocs_1v9p5zr,c2d8d089bea3042e,11.225,33.0,8.571,33,1
askdocs_1v9pfmw,593c0a0cf1f0ca82,9.457,14.25,16.545,399,28
askdocs_1v9pggu,4fdfe113a4646ff2,8.399,19.4,9.184,97,5
askdocs_1v9pidm,2a1cde62e61a62e4,11.43,20.692,8.664,269,13
askdocs_1v9pixj,4a94f0079bd0a25b,9.416,17.4,13.296,522,30
askdocs_1v9plmk,5b4966f9286febdb,1.215,8.25,5.714,33,4
askdocs_1v9pptu,58d9e9a50793849f,3.84,12.0,4.167,24,2
askdocs_1v9pq4b,7c2ea87e1f3a1c8e,14.978,42.0,10.714,84,2
askdocs_1v9prps,37ca615564d00d9f,8.588,14.192,11.141,369,26
askdocs_1v9prt3,e59cdf817ddbc7a6,7.065,17.4,14.607,87,5
askdocs_1v9pts6,f765bfffc8ffbf7c,14.228,32.938,12.758,527,16
askdocs_1v9pvqp,ad7750d8fe2161a1,8.955,21.333,7.812,128,6
askdocs_1v9pzfh,a4b80a2f70c8ea6e,11.415,23.0,11.184,299,13
askdocs_1v9q2nh,ec9e399e5cf93005,4.639,11.526,8.444,219,19
askdocs_1v9q58t,8b74348c440786e1,7.319,14.25,11.196,627,44
askdocs_1v9q5tu,c7e9b2a1e3968a5d,6.836,16.8,3.571,84,5
askdocs_1v9q70k,062c6c193f006bd3,6.191,14.333,11.047,172,12
askdocs_1v9q8vo,65cea44dee75bc4d,14.773,31.909,10.894,351,11
askdocs_1v9qbl8,773aeb952cadffd4,5.207,15.0,9.783,90,6
askdocs_1v9qcm9,4dffed77696f85ef,5.351,10.625,5.882,85,8
askdocs_1v9qg1b,d8ff46265d3d2bc8,13.015,29.5,4.237,236,8
askdocs_1v9qjj3,3428aa519a4009b7,4.476,11.2,11.504,112,10
askdocs_1v9qm9x,3b8be3a665a68249,9.562,21.667,7.692,65,3
askdocs_1v9qpba,bb562a750fe85793,8.078,18.615,9.438,484,26
askdocs_1v9qqiq,bad72908e33730d9,6.89,14.429,14.77,404,28
askdocs_1v9qqpy,fbad7718309ad8c5,4.095,14.167,9.412,170,12
askdocs_1v9qum9,931f45cd5e752b0d,5.872,12.0,15.217,180,15
askdocs_1v9qy98,f33856fca816afab,6.45,15.889,9.756,286,18
askdocs_1v9qygx,50b88dddc70cd3bf,8.023,16.714,9.677,234,14
askdocs_1v9qzsp,b633a5fa651c4a87,5.04,11.818,15.038,260,22
askdocs_1v9r0mt,47929617bb9ffa3a,8.007,11.571,10.714,81,7
askdocs_1v9r5a6,19006fb35478248d,8.967,20.583,6.426,247,12
askdocs_1v9r61n,2ad2b56aa537764b,10.511,25.667,15.584,154,6
askdocs_1v9r744,de5baa493f225513,5.883,15.077,12.121,196,13
askdocs_1v9rlx8,b9c285c70c5ac415,11.359,23.714,8.982,166,7
askdocs_1v9rmxf,996f25b28f05aa45,8.106,13.875,25.225,111,8
askdocs_1v9rn1s,516b270ab7054a43,7.491,12.091,8.511,133,11
askdocs_1v9rni4,6397b12133953bae,8.569,17.833,11.009,107,6
askdocs_1v9rvx5,0301e3336281c239,9.093,15.81,20.175,332,21
askdocs_1v9rxva,70649f56c4dccc92,7.293,15.828,12.527,459,29
askdocs_1v9rzbp,f1947b97feeb0edb,10.19,16.526,11.81,628,38
askdocs_1v9s0hq,535a0b063edab190,3.887,9.6,10.417,48,5
askdocs_1v9s33z,68f6260c0730b804,4.108,11.692,9.091,152,13
askdocs_1v9s5lz,428e38d228a9aade,6.244,14.462,7.853,188,13
askdocs_1v9s646,ee109b9028e593bf,4.1,11.615,9.15,151,13
askdocs_1v9s8xl,9bee96a28f513ac4,5.611,11.9,9.6,119,10
askdocs_1v9sb9x,691d414bff7410b7,14.301,35.833,8.036,215,6
askdocs_1v9sbew,2c1ba147b01401aa,8.288,20.444,10.16,184,9
askdocs_1v9sfxo,7703c62406f33b10,7.896,16.125,8.759,129,8
askdocs_1v9sjff,b05c872b3245bb4d,8.355,18.81,11.055,395,21
askdocs_1v9sk9u,eba7bb74ffbb3712,8.463,18.625,12.667,149,8
askdocs_1v9sqsr,0670abc578257a9f,9.979,22.867,14.0,343,15
askdocs_1v9srzb,322c93ffaca9d3fc,5.761,11.85,15.638,237,20
askdocs_1v9sv2e,ace68aff0747979c,33.039,85.0,9.942,170,2
askdocs_1v9sw07,2ad243b564bef75c,4.721,10.167,8.13,122,12
askdocs_1v9t493,87cc7406ad3fa56f,8.399,15.679,10.889,439,28
askdocs_1v9thj5,9681487d9839158b,4.157,13.143,5.435,92,7
askdocs_1v9tjab,6b1be8123cac2330,8.451,16.909,10.938,186,11
askdocs_1v9tjs6,46a1c9ddae85e642,11.542,19.615,17.51,255,13
askdocs_1v9tofi,3755209d5b43df23,11.273,24.0,12.295,120,5
askdocs_1v9tqxw,82a2a31c6fad4481,11.235,25.444,7.424,229,9
askdocs_1v9ttsh,9ca90654ff871216,14.17,40.0,7.317,40,1
askdocs_1v9tuc3,84685decf8629d68,10.443,24.143,10.526,169,7
askdocs_1v9tuy7,24d28e17f4fe0de8,8.544,21.0,8.284,168,8
askdocs_1v9tw6c,74f02f4d0e5910b1,12.137,21.0,14.433,273,13
askdocs_1v9u0y7,3aafb24c32ad808c,9.393,24.889,5.333,448,18
askdocs_1v9u7cb,2f9ab586153a58a4,22.492,58.0,5.0,58,1
askdocs_1v9ubu1,18d803b47b845318,3.197,13.4,7.353,67,5
askdocs_1v9ui6y,6393d224299e8458,3.995,10.429,7.895,73,7
askdocs_1v9ukuj,b6f6bac30616d552,6.078,13.0,5.319,91,7
askdocs_1v9urqp,379a14543c429030,12.616,28.263,11.993,537,19
askdocs_1v9usmt,4e9dbd1e91cc83d9,8.366,20.167,18.182,121,6
askdocs_1v9uzsy,62ecf45791cce0c0,7.313,16.25,10.112,260,16
askdocs_1v9v0r6,fa5f09d3b6fda6e3,4.306,14.5,4.396,87,6
askdocs_1v9v5yh,978ea0a4ad8561f0,9.197,20.636,13.596,227,11
askdocs_1v9v772,2e91c769473e696e,5.934,11.875,10.309,95,8
askdocs_1v9vcx0,6478570ecc8c3bac,10.469,19.444,13.333,175,9
askdocs_1v9vvt1,b62bfd24af32ce65,8.534,18.556,14.54,334,18
askdocs_1v9w24w,0b9906c0cab74bcd,5.741,13.25,8.633,265,20
askdocs_1v9w40p,13813c86b78004c2,16.609,32.643,8.917,457,14
askdocs_1v9w4rt,f51b3246e5b438ff,7.412,19.333,9.195,174,9
askdocs_1v9wa8d,8927dacaf26fce23,5.576,10.118,7.609,172,17
askdocs_1v9wb6p,e23ef1d3d5b9bbbe,6.377,18.0,5.556,90,5
askdocs_1v9wcvl,a76c69945adc86c0,8.193,21.0,4.706,84,4
askdocs_1v9wfu9,bc6c69cc37e06e25,7.685,18.8,11.458,94,5
askdocs_1v9wihl,8e1aebc8071779db,4.032,12.409,6.643,273,22
askdocs_1v9wmb7,b86fdb6dee98a1fa,6.727,14.0,10.326,182,13
askdocs_1v9wqmo,97e053061b22658c,10.707,13.727,14.379,151,11
askdocs_1v9wre2,073bc5cbe1a4b26a,10.191,22.25,10.056,178,8
askdocs_1v9wrvq,e33cf627780a7338,4.796,11.375,12.632,91,8
askdocs_1v9wsm5,9b7f3ed54251b3e7,10.36,20.667,9.524,124,6
askdocs_1v9wu2e,f1e2b9db3d1a310d,9.218,14.733,10.667,221,15
askdocs_1v9wvhp,572cfc27dec10f9a,6.727,14.0,17.778,42,3
askdocs_1v9wvp8,5a606925288a9a55,10.588,25.667,9.375,154,6
askdocs_1v9wvw9,3e5a5f1b76474a7b,4.365,11.571,4.819,81,7
askdocs_1v9x09i,b087d3cbce41653e,8.275,18.167,6.195,109,6
askdocs_1v9x2g7,5b65528ad30a6846,5.875,13.889,6.202,125,9
askdocs_1v9x64h,5e63beb78ab0e974,10.822,24.5,8.911,98,4
askdocs_1v9x66s,6a7c367480650674,9.081,16.5,13.889,33,2
askdocs_1v9x6jv,e42ec17da66e5d3c,9.132,15.1,12.609,453,30
askdocs_1v9x781,1c82abb85784c2e8,7.196,20.0,8.213,200,10
askdocs_1v9x8ab,8740b9cc3dc2bf64,2.897,8.429,11.667,59,7
askdocs_1v9xeze,12aefa40b5705869,2.975,6.0,24.0,24,4
askdocs_1v9xf7z,7ab78d545a621bc2,44.396,114.0,7.627,114,1
askdocs_1v9xfnu,bea655e7721f43f6,10.988,25.6,9.16,128,5
askdocs_1v9xhrf,b0cf60f58fca0d17,3.046,8.692,4.348,113,13
askdocs_1v9xj7g,c65d63e1391ac907,12.715,31.0,9.677,155,5
askdocs_1v9xjv9,be04dbe9fff50abf,7.519,14.579,8.562,277,19
askdocs_1v9xlz1,730a5c1330d2f546,15.189,37.143,4.38,260,7
askdocs_1v9xndk,278af5d2910acc67,5.924,10.062,17.683,161,16
askdocs_1v9xnmy,a1cb4ae1585226dc,12.096,20.125,15.951,483,24
askdocs_1v9xo6p,8393c4c4af76349c,6.794,17.4,2.299,87,5
askdocs_1v9xp7k,7fb660970d5e1b22,4.579,11.769,13.072,153,13
askdocs_1v9xpmh,f2926de5b7336afa,11.049,16.333,16.944,294,18
askdocs_1v9xqv9,dc24fbaa2a1e6961,7.66,19.133,7.586,287,15
askdocs_1v9xr15,60d85ceb281860c0,6.102,11.0,6.061,99,9
askdocs_1v9xs59,ce86630accb1b166,10.128,17.0,34.286,34,2
askdocs_1v9xsa2,4bd44ace875cb701,6.455,14.289,6.503,543,38
askdocs_1v9xyjy,31dd52510a955b87,7.413,14.455,12.188,318,22
askdocs_1v9y12u,dbfa467160f1e833,3.107,11.2,4.918,56,5
askdocs_1v9y3tr,3555871fd279ecc7,7.161,9.5,14.035,57,6
askdocs_1v9y41t,d7768152cdf37ad2,5.435,16.167,9.901,97,6
askdocs_1v9y50l,767d427f3e6f510c,5.004,11.1,5.172,111,10
askdocs_1v9y682,dfb398ea27971082,10.28,19.667,10.582,177,9
askdocs_1v9y6na,e5fcb68def939ec5,9.817,14.833,21.858,178,12
askdocs_1v9y9ga,81fa702c2bb63b7a,17.024,33.5,16.968,268,8
askdocs_1v9ya12,4269d8774c227d58,5.528,10.281,9.714,329,32
askdocs_1v9yefu,dd4890831a199cb7,4.697,8.429,16.393,59,7
askdocs_1v9yfpv,0c092a33582a8c80,9.958,21.714,6.329,152,7
askdocs_1v9yicv,d081053779b59117,7.048,10.5,12.698,63,6
askdocs_1v9yjae,6c9a66c164621cb3,7.739,17.364,11.224,191,11
askdocs_1v9ykt9,53cc191591e1ab97,6.684,16.857,4.167,118,7
askdocs_1v9yl1b,286ae7889a028ab4,9.456,16.0,15.625,32,2
askdocs_1v9ymgv,9640f8ab5f302035,10.525,21.174,7.771,487,23
askdocs_1v9yous,22b3ce3995a6c3bf,10.062,15.714,13.158,110,7
askdocs_1v9yq8c,cd6d0c239e6bb23d,4.05,8.0,20.0,40,5
askdocs_1v9yrj8,d7ef2c4cd31b2e3b,46.388,119.0,8.403,119,1
askdocs_1v9ys0u,61de323b72af7f27,9.75,20.333,14.754,61,3
askdocs_1v9yu05,2fcd76c1ef5d0100,21.11,53.0,5.66,53,1
askdocs_1v9z0j6,01c98df1052bfcb5,5.888,10.778,6.186,97,9
askdocs_1v9z4rq,58d55875deebbeb9,3.281,9.286,1.538,65,7
askdocs_1v9z6l3,5f17c97350b57c7e,9.949,18.0,16.438,72,4
askdocs_1v9z6os,4e3f1e82014b7879,5.756,15.167,8.602,91,6
askdocs_1v9zcci,0600b26ed877ab60,9.515,12.231,24.149,318,26
askdocs_1v9ze2s,aa19c71ba354d2d6,7.517,19.083,11.638,229,12
askdocs_1v9zfw6,55b165037754b364,2.849,10.2,9.434,102,10
askdocs_1v9zjrq,ccf71ef173cba32f,7.346,15.733,6.773,236,15
askdocs_1v9zk0i,7237a5d2b7bee469,10.994,16.545,14.545,364,22
askdocs_1v9zk3j,a3046bc15d3f92be,4.448,12.556,9.735,113,9
askdocs_1v9zkkc,4f473a650985916e,6.123,12.333,13.675,111,9
askdocs_1v9zown,b3aafa5819ef7a80,9.45,13.444,16.8,121,9
askdocs_1v9zp2a,1d2359f5a77134ec,7.405,9.986,10.644,729,73
askdocs_1v9zroj,ce4403cb7157bc69,8.532,17.0,6.818,85,5
askdocs_1v9zsvm,7d363053a4f23ba3,11.2,16.714,15.254,234,14
askdocs_1va00ar,80abee74cfe1f169,8.224,16.778,8.442,151,9
askdocs_1va02m0,a12cabbc02107da7,9.305,22.6,14.035,113,5
askdocs_1va04am,e90e72f9e07c4c60,5.496,11.167,13.043,67,6
askdocs_1va05yk,ac882dbce3caa7e7,6.384,16.857,8.475,118,7
askdocs_1va06zv,263808efc90cd426,8.627,13.655,7.75,396,29
askdocs_1va0bhd,47d90e4773e61957,10.182,23.0,9.677,92,4
askdocs_1va0dda,44be5b66f731b12a,15.294,36.5,5.405,73,2
askdocs_1va0dhu,ec688c4fd1338ce4,4.776,12.6,9.412,252,20
askdocs_1va0dvl,831ad43bb3f7105c,4.528,12.333,2.5,37,3
askdocs_1va0evo,434b9a49dfecd74e,12.071,25.0,13.402,475,19
askdocs_1va0fvc,7510920f410a4068,8.75,17.526,17.009,333,19
askdocs_1va0gqc,488458645e90a011,6.911,15.0,13.187,90,6
askdocs_1va0j7a,6f8b8bcb6c12296b,7.379,18.733,11.348,281,15
askdocs_1va0lui,83bbb4c4c524f694,4.427,10.333,15.625,31,3
askdocs_1va0nkd,471408981d662637,8.906,18.846,10.442,245,13
askdocs_1va0nlp,24af3fea2a7b899d,5.21,11.6,12.069,58,5
askdocs_1va0nzv,483876a9da08abb9,7.758,18.333,10.811,110,6
askdocs_1va0sco,f8e9b312c0728086,4.791,11.0,11.429,33,3
askdocs_1va0sdk,57411e9defc33bae,8.93,23.667,7.595,71,3
askdocs_1va0upp,ca286309fa25f1d4,3.443,10.4,15.385,52,5
askdocs_1va0ws7,9af94fc633bb39e3,10.44,18.333,8.772,55,3
askdocs_1va0x3n,b00285caf5c7a69b,1.76,6.667,10.0,20,3
askdocs_1va1120,b98d2c0743e18408,4.927,12.333,10.738,148,12
askdocs_1va11uc,24c48306a6b2a888,3.045,9.833,11.667,59,6
askdocs_1va12z3,7bf48086949dc614,6.744,17.5,12.381,105,6
askdocs_1va17fd,ae4f16c1b5de2e14,5.409,8.765,10.526,149,17
askdocs_1va18q0,1945667146764cfd,8.442,19.417,18.026,233,12
askdocs_1va1biy,bd9b89cac6b068f1,11.374,19.163,11.617,824,43
askdocs_1va1cel,04e861d5a7d5173f,7.345,12.833,8.75,77,6
askdocs_1va1g51,2ea60db399d73396,6.352,13.714,14.851,96,7
askdocs_1va1hn5,6425b2197b475c31,11.532,21.8,10.092,109,5
askdocs_1va1hup,68111bf6a0451a9b,7.642,14.7,11.333,294,20
askdocs_1va1j0u,702c8c91d6153676,9.349,19.833,17.155,238,12
askdocs_1va1qb0,1ee839f85d413d62,9.265,23.571,3.39,165,7
askdocs_1va1rke,e588cb0a03ad6745,6.308,14.923,10.221,582,39
askdocs_1va1stl,db7428e4c4de0324,6.682,15.0,5.344,120,8
askdocs_1va1v8t,78a5d2f14e2a473d,9.428,32.0,12.121,32,1
askdocs_1va1xrb,1ace24a7d8f2ff57,6.768,15.875,12.403,127,8
askdocs_1va1zrq,636fe353a7a2277f,8.381,16.8,12.644,84,5
askdocs_1va21sv,28081452b8c96e8d,5.226,12.818,6.803,141,11
askdocs_1va22na,399df76e68471487,8.278,19.0,2.564,38,2
askdocs_1va23s3,ced431bb799e7d4d,15.473,27.2,19.615,544,20
askdocs_1va250j,a4bef074e8653608,5.528,12.214,11.667,171,14
askdocs_1va276i,b808f1581fdfd186,12.705,12.105,19.444,460,38
askdocs_1va2ng9,d3c336bdcabc019b,7.513,18.429,10.0,129,7
askdocs_1va2p1p,020b32ee9bd8a680,11.859,24.286,11.932,170,7
askdocs_1va2qc7,f5b261e49416657e,8.058,16.067,7.059,241,15
askdocs_1va2t2n,d00068739b5c1af7,6.968,13.619,17.182,286,21
askdocs_1va2uhd,18bfa1b8650bd986,18.868,43.929,11.793,615,14
askdocs_1va2ym6,48d5c2fbff1da9ba,5.684,16.5,4.545,66,4
askdocs_1va2yrm,4aa3542753656ae5,23.416,57.455,10.076,632,11
askdocs_1va2zum,3d4ae70e9602dc62,6.719,13.5,9.091,54,4
askdocs_1va32hg,6334c719ece3a452,7.092,21.4,10.909,107,5
askdocs_1va33du,29ca06f86b0dbaf5,11.619,12.294,20.091,209,17
askdocs_1va343t,85cabc95a3f7d406,8.901,12.308,14.024,160,13
askdocs_1va34ka,2992e056962fa279,10.528,27.0,4.706,81,3
askdocs_1va3554,861ffb22e8ef1e2e,14.254,32.8,7.927,164,5
askdocs_1va35yt,84f3ea9453d74a3f,5.148,11.0,0.0,33,3
askdocs_1va37gu,b3315ec1f889d51f,11.564,12.412,20.362,211,17
askdocs_1va3dhf,f59c146351b3779a,8.442,21.143,9.333,148,7
askdocs_1va3eiz,20cf430ca8b8a5f1,6.105,14.833,10.989,89,6
askdocs_1va3enm,c8110834e2414d21,7.536,18.93,5.355,814,43
askdocs_1va3f75,c79cebbea3122dbd,10.342,9.25,29.268,37,4
askdocs_1va3knh,59b579910f4f3d25,11.152,25.0,16.0,50,2
askdocs_1va3mby,22e4cf44ef6ad7e3,5.619,12.6,9.375,63,5
askdocs_1va3n0u,cc7212030e10770c,7.35,12.778,12.5,115,9
askdocs_1va3niu,164f4f96bfed3fc3,6.429,12.667,11.25,76,6
askdocs_1va3s5l,2dc8665ca47bf65f,8.499,25.6,9.848,128,5
askdocs_1va3v8v,60238550d6cf45bd,10.208,21.75,7.519,261,12
askdocs_1va3w1p,14f428ce76a3cc48,8.011,24.6,9.449,123,5
askdocs_1va3wtm,4479cd3418b73068,6.481,13.667,8.494,246,18
askdocs_1va404z,e4cc1b54f8e36398,8.855,15.444,9.79,278,18
askdocs_1va41o5,4df45982ce32cec0,3.348,12.0,8.333,24,2
askdocs_1va41xi,c326f84009aa2031,8.809,17.0,8.798,340,20
askdocs_1va4523,760dd13900c357f3,9.988,19.108,13.992,707,37
askdocs_1va49hs,9a53bfa9e94aa61e,5.003,11.4,17.544,57,5
askdocs_1va4eco,b8ef5e0ead97062a,6.727,14.0,17.241,28,2
askdocs_1va4hoc,dfdefbb1172809f4,5.99,16.0,5.0,80,5
askdocs_1va4hvz,14a9a6925314f9b1,7.077,14.6,12.987,146,10
askdocs_1va4jbz,4309aab06edd4683,7.654,15.0,14.184,135,9
askdocs_1va4lwb,ba84bf4a567d00fc,5.092,12.778,14.286,115,9
askdocs_1va4o57,422665b1a512e684,8.441,14.919,9.123,552,37
askdocs_1va4oai,7d9201c6c8558f62,6.609,12.78,14.589,754,59
askdocs_1va4okh,de7e32bfa50b09df,8.543,19.75,7.407,79,4
askdocs_1va4sg1,1e87bfc4dc433c3d,5.769,16.0,12.121,64,4
askdocs_1va4vz0,e54f7b5cad56644c,3.84,12.0,6.0,48,4
askdocs_1va4xy2,44fa7dd072d56d93,13.111,12.0,18.812,84,7
askdocs_1va4zo7,d91761302575b4cc,6.235,15.143,13.084,106,7
askdocs_1va4zqf,14dae74912442130,5.952,16.455,6.011,181,11
askdocs_1va52s3,7af6c23e5c92461f,7.012,17.818,8.629,196,11
askdocs_1va53n3,05012d6da2e150f5,8.378,19.333,11.111,232,12
askdocs_1va58az,eb18acf25b0d9a75,32.651,82.0,9.639,82,1
askdocs_1va5bna,325a30014d9de657,15.436,35.2,15.591,176,5
askdocs_1va5bpb,234a491646068189,10.995,24.1,11.066,241,10
askdocs_1va5hlo,4b6e27ea7d1d9869,10.762,22.312,6.443,357,16
askdocs_1va5lw8,0a9c156511eed25f,8.366,17.095,14.441,359,21
askdocs_1va5rcr,b8a8ea2259dafba5,3.109,15.0,1.818,45,3
askdocs_1va5rl4,be67be737d4aabbc,9.349,18.0,17.544,54,3
askdocs_1va5rxn,fc32d7113ea0fb68,9.781,20.5,7.879,328,16
askdocs_1va5s1h,30a9856e4f23b921,2.793,10.6,12.963,53,5
askdocs_1va5tpe,4c1ec47e053854e0,12.455,26.333,6.173,79,3
askdocs_1va5urr,67540075f00839d2,13.057,27.889,13.095,502,18
askdocs_1va5x44,ae2acc90b1f76d0d,13.521,36.25,5.844,145,4
askdocs_1va5xzx,85f818fc907d204b,8.513,16.6,7.143,83,5
askdocs_1va5yz2,d7aae914575a6a17,13.59,32.857,12.448,230,7
askdocs_1va637n,1aa10d81892fc96d,6.283,15.238,13.975,320,21
askdocs_1va63wp,ec105cd922cb821b,7.546,11.927,9.108,489,41
askdocs_1va67jd,e6782a8f2f832361,7.595,16.375,9.925,524,32
askdocs_1va68yk,80d86f3676366d2a,8.046,17.235,6.081,293,17
askdocs_1va6gbs,ec3f8e348ccec058,4.286,13.143,8.602,92,7
askdocs_1va6h6j,eb3e9546fc94857e,6.722,13.789,10.566,524,38
askdocs_1va6mfv,d9c89353ead566fc,5.627,13.5,18.519,54,4
askdocs_1va6ptb,4fa8eaa57fe94d37,7.457,10.5,8.225,231,22
askdocs_1va6q13,33355bbfb7ed86a6,5.725,12.417,12.418,298,24
askdocs_1va6w3g,08a3c5a3bff948ab,9.823,31.0,6.452,31,1
askdocs_1va6x6e,28bd7689303e8c01,7.607,15.917,3.465,191,12
askdocs_1va6y3e,01534ff3e73b503a,11.356,17.444,8.537,157,9
askdocs_1va6y7u,0c2340a720bc3e25,28.559,73.0,8.108,73,1
askdocs_1va6zbo,842294d7ec4acb88,8.992,16.25,9.79,130,8
